Number,Rank,birthday,Sex,Age,Tall,Weight,BloodType,Win_rate,Wins_rate,1st_num,2nd_num,Runs_num,Yusyutu_num,Champ_num,ST_mean,Course1_entry_num,Course1_Wins_rate,Course1_ST_mean,Course1_Start_Rank,Course2_entry_num,Course2_Wins_rate,Course2_ST_mean,Course2_Start_Rank,Course3_entry_num,Course3_Wins_rate,Course3_ST_mean,Course3_Start_Rank,Course4_entry_num,Course4_Wins_rate,Course4_ST_mean,Course4_Start_Rank,Course5_entry_num,Course5_Wins_rate,Course5_ST_mean,Course5_Start_Rank,Course6_entry_num,Course6_Wins_rate,Course6_ST_mean,Course6_Start_Rank,bef_Rank,bef_bef_Rank,bef_bef_bef_Rank,bef_Capavility_index,Now_Capability_index,Year,Period,CalcurationPeriod1,CalcurationPeriod2,GraduatePeriod,Course1_1st_num,Course1_2nd_num,Course1_3rd_num,Course1_4th_num,Course1_5th_num,Course1_6th_num,Course1_F_num,Course1_L0_num,Course1_L1_num,Course1_K0_num,Course1_K1_num,Course1_S0_num,Course1_S1_num,Course1_S2_num,Course2_1st_num,Course2_2nd_num,Course2_3rd_num,Course2_4th_num,Course2_5th_num,Course2_6th_num,Course2_F_num,Course2_L0_num,Course2_L1_num,Course2_K0_num,Course2_K1_num,Course2_S0_num,Course2_S1_num,Course2_S2_num,Course3_1st_num,Course3_2nd_num,Course3_3rd_num,Course3_4th_num,Course3_5th_num,Course3_6th_num,Course3_F_num,Course3_L0_num,Course3_L1_num,Course3_K0_num,Course3_K1_num,Course3_S0_num,Course3_S1_num,Course3_S2_num,Course4_1st_num,Course4_2nd_num,Course4_3rd_num,Course4_4th_num,Course4_5th_num,Course4_6th_num,Course4_F_num,Course4_L0_num,Course4_L1_num,Course4_K0_num,Course4_K1_num,Course4_S0_num,Course4_S1_num,Course4_S2_num,Course5_1st_num,Course5_2nd_num,Course5_3rd_num,Course5_4th_num,Course5_5th_num,Course5_6th_num,Course5_F_num,Course5_L0_num,Course5_L1_num,Course5_K0_num,Course5_K1_num,Course5_S0_num,Course5_S1_num,Course5_S2_num,Course6_1st_num,Course6_2nd_num,Course6_3rd_num,Course6_4th_num,Course6_5th_num,Course6_6th_num,Course6_F_num,Course6_L0_num,Course6_L1_num,Course6_K0_num,Course6_K1_num,Course6_S0_num,Course6_S1_num,Course6_S2_num
4770,B2,H040823,2,27,155,53,B ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2,B2,B2,44,0,2020,2,20191101,20200430,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,A2,H050208,1,27,165,56,B ,5.99,4.19,34,26,143,1,0,0.16,24,8.75,0.16,2.5,26,5.77,0.18,3.2,20,3,0.16,2.9,29,2.76,0.14,3.1,20,3,0.15,2.7,24,1.67,0.17,3.7,A2,B1,B1,51,53,2020,2,20191101,20200430,112,18,3,0,0,2,1,0,0,0,0,0,0,0,0,9,6,7,2,1,1,0,0,0,0,0,0,0,0,2,4,5,4,3,2,0,0,0,0,0,0,0,0,3,5,7,8,3,2,0,0,0,0,0,0,1,0,2,4,2,7,2,3,0,0,0,0,0,0,0,0,0,4,2,4,8,6,0,0,0,0,0,0,0,0
4772,A1,H050621,1,27,164,58,O ,6.64,5,42,20,124,4,2,0.14,26,8.85,0.13,2.3,19,6.32,0.15,3.1,20,3.5,0.14,2.1,17,5.29,0.11,2.4,17,4.12,0.15,3,26,1.54,0.16,4.4,A1,A1,A1,56,59,2020,2,20191101,20200430,112,21,2,0,1,2,0,0,0,0,0,0,0,0,0,9,3,0,2,3,1,0,0,0,0,0,1,0,0,4,3,3,4,5,1,0,0,0,0,0,0,0,0,4,5,1,2,1,3,1,0,0,0,0,0,0,0,4,3,4,4,1,1,0,0,0,0,0,0,0,0,0,4,7,4,6,5,0,0,0,0,0,0,0,0
4773,B1,H050708,2,26,161,49,B ,5.23,3.01,18,17,116,0,0,0.17,17,6.47,0.17,3.1,16,4.38,0.2,3.9,20,3.5,0.16,2.9,20,2,0.16,3.3,23,1.74,0.17,3.2,20,1,0.17,3.8,B1,B1,B1,50,50,2020,2,20191101,20200430,112,9,2,4,0,2,0,0,0,0,0,0,0,0,0,2,5,3,5,1,0,0,0,0,0,0,0,0,0,4,3,2,4,5,2,0,0,0,0,0,0,0,0,1,3,9,3,3,1,0,0,0,0,0,0,0,0,1,3,5,5,6,3,0,0,0,0,0,0,0,0,1,1,1,6,4,7,0,0,0,0,0,0,0,0
4775,B1,H051020,2,26,164,48,O ,4.56,2.52,9,16,99,2,1,0.17,15,7.33,0.16,3,17,2.35,0.18,4.2,15,2,0.17,3.5,17,1.18,0.16,3.3,18,1.67,0.17,3.7,17,1.18,0.2,4.3,B1,B1,B1,47,46,2020,2,20191101,20200430,112,6,5,1,1,1,1,0,0,0,0,0,0,0,0,1,3,4,5,2,2,0,0,0,0,0,0,0,0,0,3,3,2,0,7,0,0,0,0,0,0,0,0,0,2,4,5,3,2,0,0,0,0,0,0,1,0,1,2,3,2,4,5,0,0,0,0,0,0,1,0,1,1,3,3,4,5,0,0,0,0,0,0,0,0
4776,A2,H051219,1,26,170,56,O ,5.61,3.3,18,22,121,0,0,0.16,22,8.18,0.15,3,19,3.16,0.16,3.2,22,3.64,0.15,3,19,2.11,0.16,3.5,20,1,0.17,3.9,21,0.95,0.18,4,A1,A2,A2,54,54,2020,2,20191101,20200430,112,15,3,2,0,2,0,0,0,0,0,0,0,0,0,1,5,6,4,1,2,0,0,0,0,0,0,0,0,1,7,5,5,2,1,0,0,0,0,0,1,0,0,0,4,3,3,6,2,0,0,0,0,0,0,1,0,0,2,5,7,3,2,1,0,0,0,0,0,0,0,1,1,6,5,6,1,0,0,0,0,0,1,0,0
4778,B1,S601107,1,34,169,51,B ,4.62,2.25,7,14,93,1,0,0.18,9,4.44,0.17,3.4,19,2.11,0.2,4.5,17,2.94,0.18,2.8,16,2.5,0.17,3.4,21,1.43,0.17,2.5,12,0.83,0.18,3.3,B1,B1,B1,48,48,2020,2,20191101,20200430,113,3,1,0,2,2,1,0,0,0,0,0,0,0,0,0,4,3,3,5,4,0,0,0,0,0,0,0,0,3,2,4,4,4,0,0,0,0,0,0,0,0,0,0,4,3,6,2,1,0,0,0,0,0,0,0,0,1,2,5,3,6,3,1,0,0,0,0,0,0,0,0,1,3,4,0,3,0,0,0,0,0,1,0,0
4779,B1,S610104,1,34,166,53,O ,4.51,2.88,4,13,59,0,0,0.17,13,6.15,0.12,1.6,10,4,0.22,4,9,2.22,0.19,3,9,2.22,0.13,2.3,9,1.11,0.14,2.6,10,0,0.27,3.9,B2,B2,B1,49,46,2020,2,20191101,20200430,113,2,6,2,0,1,1,0,0,0,0,0,0,1,0,1,3,1,1,3,0,0,0,0,0,0,1,0,0,0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,1,0,0,0,0,0,0,0
4780,B1,S610203,1,34,162,52,O ,4.86,2.95,14,12,88,1,0,0.15,12,5,0.17,2.6,15,2.67,0.15,3.1,16,3.75,0.14,1.9,15,3.33,0.14,2.1,15,2,0.14,2.5,15,1.33,0.18,3.2,B1,B2,B1,45,47,2020,2,20191101,20200430,113,3,3,1,3,1,1,0,0,0,0,0,0,0,0,2,2,4,2,2,3,0,0,0,0,0,0,0,0,0,6,2,6,0,2,0,0,0,0,0,0,0,0,5,0,3,3,2,2,0,0,0,0,0,0,0,0,3,0,3,0,2,6,0,0,0,0,0,0,1,0,1,1,1,3,2,6,0,0,0,0,0,0,1,0
4781,B2,S611127,2,33,163,53,B ,4.88,2.85,2,12,49,0,0,0.16,8,6.25,0.15,2.8,9,2.22,0.13,2.9,7,5.71,0.14,2.1,9,1.11,0.14,2,11,1.82,0.21,3.1,6,0,0.16,3,B1,B2,B1,47,49,2020,2,20191101,20200430,113,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,2,0,0,0,0,0,0,0,0,0,2,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0
4782,B1,S620220,1,33,171,51,O ,4.83,2.55,13,10,90,0,0,0.16,11,5.45,0.15,2.6,13,4.62,0.16,2.5,17,1.76,0.12,2.5,19,1.58,0.15,2.9,15,2,0.19,3.7,15,1.33,0.19,4.3,B1,B1,B1,49,48,2020,2,20191101,20200430,113,6,0,1,4,0,0,0,0,0,0,0,0,0,0,3,3,4,1,1,1,0,0,0,0,0,0,0,0,1,2,3,6,2,3,0,0,0,0,0,0,0,0,1,2,4,5,3,4,0,0,0,0,0,0,0,0,2,1,2,3,5,1,0,0,0,0,0,0,1,0,0,2,3,1,3,6,0,0,0,0,0,0,0,0
4783,B2,S620922,2,32,161,51,AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2,B1,B2,28,0,2020,2,20191101,20200430,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,B2,S621008,2,32,157,62,A ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2,B2,B2,0,0,2020,2,20191101,20200430,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,B1,S621216,1,32,171,51,A ,4.24,2.4,6,6,50,0,0,0.18,6,5,0.18,2.2,8,2.5,0.16,2.4,11,2.73,0.17,2.5,9,1.11,0.21,3,9,2.22,0.17,3.6,7,1.43,0.17,4.9,B2,B2,B2,32,46,2020,2,20191101,20200430,113,3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,1,2,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0
4786,A1,S630401,1,32,170,56,A ,6.66,5.2,25,27,100,4,0,0.15,22,7.73,0.16,3.4,15,4,0.15,2.7,15,4.67,0.16,3,16,5.63,0.15,2.2,19,5.26,0.14,2.5,15,2,0.13,2.9,A2,A2,A1,54,53,2020,2,20191101,20200430,113,13,4,2,0,1,0,1,0,0,0,0,1,0,0,3,3,4,2,2,1,0,0,0,0,0,0,0,0,3,4,5,2,0,1,0,0,0,0,0,0,0,0,4,5,6,0,1,0,0,0,0,0,0,0,0,0,2,8,2,2,0,4,0,0,0,0,0,1,0,0,0,3,4,3,3,2,0,0,0,0,0,0,0,0
4787,A2,S630916,1,31,164,52,A ,5.75,4.17,26,32,139,4,0,0.14,26,8.08,0.14,2.7,20,4,0.16,3.1,22,5,0.14,2.7,24,4.17,0.14,2.9,23,0.87,0.11,2.4,24,2.5,0.14,2.7,A1,A1,A1,54,59,2020,2,20191101,20200430,113,16,5,3,0,1,1,0,0,0,0,0,0,0,0,1,7,3,3,4,2,0,0,0,0,0,0,0,0,4,7,0,5,4,2,0,0,0,0,0,0,0,0,4,6,2,2,2,7,0,0,0,0,0,0,1,0,1,1,5,2,4,9,0,0,0,0,0,0,1,0,0,6,3,4,4,7,0,0,0,0,0,0,0,0
4788,A2,H010629,1,31,172,57,A ,5.43,3.83,21,20,107,2,0,0.15,14,7.86,0.1,2.5,16,4.38,0.15,2.9,21,4.29,0.17,3.1,19,4.21,0.12,2.4,18,2.22,0.15,3,19,1.05,0.17,3.8,B1,B1,B1,47,49,2020,2,20191101,20200430,113,9,2,0,2,1,0,0,0,0,0,0,0,0,0,3,4,4,0,0,5,0,0,0,0,0,0,0,0,4,5,2,5,2,2,0,0,0,0,0,0,1,0,4,4,1,3,4,3,0,0,0,0,0,0,0,0,1,3,4,2,5,2,0,0,0,0,0,0,1,0,0,2,6,2,4,5,0,0,0,0,0,0,0,0
4789,B1,H010731,1,30,170,53,AB,4.41,2.08,9,11,96,0,0,0.16,13,4.62,0.14,2.3,17,1.76,0.16,3.3,18,2.22,0.15,2.7,15,1.33,0.18,3.2,24,0.83,0.18,3.8,11,2.73,0.16,2.7,B1,B1,B1,43,47,2020,2,20191101,20200430,113,3,3,3,2,1,1,0,0,0,0,0,0,0,0,1,2,3,5,2,3,1,0,0,0,0,0,0,0,3,1,3,6,1,3,0,0,0,0,0,1,0,0,1,1,3,4,4,2,0,0,0,0,0,0,0,0,1,1,2,5,9,5,0,0,0,0,0,1,0,0,0,3,1,3,3,1,0,0,0,0,0,0,0,0
4790,B1,H010912,1,30,161,56,A ,5.21,3.39,23,14,109,2,1,0.17,20,7,0.15,2.2,14,4.29,0.17,3.1,21,2.86,0.19,3.4,15,2,0.16,2.7,20,3,0.15,3.1,20,1,0.2,4.1,B1,B1,B1,43,49,2020,2,20191101,20200430,113,13,1,1,3,1,0,0,0,0,0,0,1,0,0,2,4,3,4,0,1,0,0,0,0,0,0,0,0,2,4,5,3,5,2,0,0,0,0,0,0,0,0,0,3,1,3,4,4,0,0,0,0,0,0,0,0,5,1,2,2,5,5,0,0,0,0,0,0,0,0,1,1,4,3,2,9,0,0,0,0,0,0,0,0
4791,B1,H011113,2,30,164,52,O ,4.87,2.94,14,9,78,1,0,0.18,13,6.92,0.17,3.5,14,2.14,0.19,3,14,4.29,0.19,4,12,2.5,0.18,3.4,10,2,0.18,3.2,16,0,0.17,3,B2,B1,B2,47,48,2020,2,20191101,20200430,113,6,3,1,1,0,2,0,0,0,0,0,0,0,0,1,2,3,3,4,0,0,0,0,0,0,1,0,0,2,4,0,2,6,0,0,0,0,0,0,0,0,0,3,0,2,4,2,1,0,0,0,0,0,0,0,0,2,0,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,5,8,3,0,0,0,0,0,0,0,0
4792,B1,H020403,1,30,173,53,O ,4.05,1.97,7,9,81,0,0,0.18,12,6.67,0.23,3.7,12,3.33,0.17,3.5,17,0.59,0.15,2.8,12,0.83,0.16,2.8,19,1.05,0.19,3.7,10,0,0.19,3.1,B1,B1,B1,45,45,2020,2,20191101,20200430,113,5,3,0,2,2,0,0,0,0,0,0,0,0,0,1,3,0,3,1,3,0,0,0,0,0,0,1,0,0,1,5,4,5,2,0,0,0,0,0,0,0,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,1,1,3,2,6,4,1,0,0,0,0,1,0,0,0,0,2,1,1,6,0,0,0,0,0,0,0,0
4793,A1,H020503,1,30,169,51,B ,6.23,4.69,30,39,147,3,0,0.16,26,8.08,0.13,2.3,32,4.69,0.15,3,17,3.53,0.16,3.4,29,5.52,0.15,3.2,27,2.59,0.18,3.5,16,2.5,0.18,2.8,A2,B1,B1,49,52,2020,2,20191101,20200430,113,18,3,2,0,1,1,0,0,0,0,0,0,0,1,4,11,8,2,4,3,0,0,0,0,0,0,0,0,1,5,6,3,2,0,0,0,0,0,0,0,0,0,4,12,6,1,4,2,0,0,0,0,0,0,0,0,1,6,7,4,4,5,0,0,0,0,0,0,0,0,2,2,2,7,2,1,0,0,0,0,0,0,0,0
4794,B1,H020630,1,30,170,55,O ,5.16,3.09,23,12,113,0,0,0.14,19,8.95,0.11,1.7,18,3.89,0.17,3.1,21,1.43,0.15,2.7,21,2.38,0.14,2.3,18,0.56,0.14,2.6,18,1.11,0.14,2.9,A2,B1,B1,49,49,2020,2,20191101,20200430,113,16,1,0,1,1,0,0,0,0,0,0,0,0,0,3,4,4,2,4,1,0,0,0,0,0,0,0,0,1,2,5,6,4,2,0,0,0,0,0,1,0,0,2,3,4,5,3,4,0,0,0,0,0,0,0,0,0,1,3,5,8,0,0,0,0,0,0,1,0,0,1,1,2,2,3,8,0,0,0,0,0,0,0,1
4796,A1,H030806,1,28,164,52,B ,6.37,4.56,24,23,103,2,0,0.16,26,8.85,0.15,2.4,18,3.89,0.15,3.3,16,3.13,0.15,3,19,3.16,0.17,3,13,3.85,0.17,3.5,11,0.91,0.18,4.2,A1,A2,A1,56,54,2020,2,20191101,20200430,113,17,6,0,1,1,1,0,0,0,0,0,0,0,0,3,4,4,3,1,3,0,0,0,0,0,0,0,0,2,3,5,2,1,2,0,0,0,0,0,0,1,0,2,4,8,3,1,1,0,0,0,0,0,0,0,0,0,5,4,0,1,2,0,0,0,0,0,0,1,0,0,1,3,1,4,2,0,0,0,0,0,0,0,0
4797,B1,H040218,1,28,167,57,O ,5.4,3.57,17,13,84,1,0,0.15,15,9.33,0.15,3.2,10,5,0.14,2.1,11,2.73,0.17,3.4,18,2.22,0.15,2.8,11,0.91,0.14,2.2,19,1.58,0.17,3,B1,B1,B1,49,49,2020,2,20191101,20200430,113,11,3,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,2,0,1,0,0,0,0,0,0,0,0,2,1,3,3,1,1,0,0,0,0,0,0,0,0,1,3,4,4,2,3,1,0,0,0,0,0,0,0,0,1,2,4,2,2,0,0,0,0,0,0,0,0,1,2,2,4,5,5,0,0,0,0,0,0,0,0
4798,A2,H050416,1,27,165,54,O ,6.08,4.73,25,37,131,3,1,0.17,21,7.62,0.18,3.2,15,5.33,0.17,3.2,25,3.2,0.14,2.9,25,7.2,0.18,3.2,21,3.81,0.16,2.9,25,1.6,0.19,4,A2,A2,A2,53,51,2020,2,20191101,20200430,113,13,3,3,1,0,1,0,0,0,0,0,0,0,0,3,5,1,2,2,2,0,0,0,0,0,0,0,0,3,5,5,4,3,2,1,0,0,0,0,0,1,1,4,14,3,2,2,0,0,0,0,0,0,0,0,0,1,7,4,4,1,3,0,0,0,0,0,1,0,0,1,3,6,6,2,6,0,0,0,0,0,0,1,0
4799,B1,H050422,1,27,161,50,A ,3.48,1.27,2,6,63,0,0,0.17,7,1.43,0.17,3,12,1.67,0.17,3.3,12,1.67,0.18,3.5,6,1.67,0.16,3,13,0.77,0.18,3.2,13,0.77,0.18,4.1,B2,B2,B2,42,43,2020,2,20191101,20200430,113,0,1,4,0,0,2,0,0,0,0,0,0,0,0,1,1,0,6,1,2,0,0,0,0,0,0,0,1,1,1,1,3,2,3,1,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,2,4,3,3,0,0,0,0,0,0,0,0,0,1,1,1,3,7,0,0,0,0,0,0,0,0
4800,B1,H050622,1,27,163,58,B ,4.92,2.69,6,18,89,0,0,0.17,14,5,0.17,3.1,15,4.67,0.17,3.2,18,2.22,0.19,3.6,14,2.86,0.17,2.4,15,0,0.17,3.5,13,1.54,0.18,5,B2,B1,B2,49,49,2020,2,20191101,20200430,113,4,3,3,1,2,1,0,0,0,0,0,0,0,0,1,6,2,5,1,0,0,0,0,0,0,0,0,0,0,4,5,4,3,2,0,0,0,0,0,0,0,0,1,3,2,4,3,1,0,0,0,0,0,0,0,0,0,0,5,3,5,1,0,0,0,0,0,0,1,0,0,2,1,4,3,3,0,0,0,0,0,0,0,0
4802,A1,H050830,1,26,169,53,A ,6.2,4.67,44,34,167,2,0,0.15,36,8.61,0.14,2.5,28,5.36,0.16,3.2,25,5.2,0.18,3.2,30,3.33,0.16,3,27,2.22,0.14,2.7,21,1.43,0.16,3.3,A2,A2,A2,53,52,2020,2,20191101,20200430,113,22,9,1,2,1,1,0,0,0,0,0,0,0,0,7,8,5,3,2,3,0,0,0,0,0,0,0,0,6,7,5,0,4,3,0,0,0,0,0,0,0,0,6,4,7,5,5,3,0,0,0,0,0,0,0,0,3,3,4,8,6,3,0,0,0,0,0,0,0,0,0,3,5,6,6,1,0,0,0,0,0,0,0,0
4803,B1,H051213,1,26,173,57,B ,3.9,1.81,9,10,105,0,0,0.16,9,5.56,0.13,2,19,4.21,0.15,3.1,20,1.5,0.16,3.3,18,1.67,0.15,3.4,24,0,0.16,3.3,16,0,0.21,4.3,B1,B1,B1,45,45,2020,2,20191101,20200430,113,3,2,1,1,2,0,0,0,0,0,0,0,0,0,2,6,3,3,4,1,0,0,0,0,0,0,0,0,2,1,3,3,7,4,0,0,0,0,0,0,0,0,2,1,3,5,4,3,0,0,0,0,0,0,0,0,0,0,2,4,10,7,0,0,0,0,0,1,0,0,0,0,0,6,3,5,1,0,0,0,0,0,1,0
4804,A2,H060805,2,25,157,48,A ,5.46,3.76,24,25,130,1,0,0.19,25,6,0.19,3.5,15,4.67,0.16,3,25,4.8,0.19,3.2,25,2.8,0.19,3.6,23,2.17,0.19,3.7,19,1.58,0.19,3.5,A1,A2,A2,56,50,2020,2,20191101,20200430,113,11,4,1,4,2,1,1,0,0,0,0,0,1,0,5,2,1,2,3,0,1,0,0,0,0,1,0,0,6,6,5,0,5,2,0,0,0,0,0,0,1,0,1,6,5,4,3,5,0,0,0,0,0,0,1,0,0,5,5,4,4,5,0,0,0,0,0,0,0,0,1,2,6,0,1,7,0,0,0,0,0,1,1,0
4805,B1,S620806,1,32,173,54,A ,3.39,0.85,3,4,82,0,0,0.17,11,0.91,0.17,2.3,12,2.5,0.17,3.7,11,0,0.15,2.7,16,1.25,0.14,2.4,20,0.5,0.16,2.9,12,0,0.21,4.7,B1,B2,B1,41,43,2020,2,20191101,20200430,114,1,0,3,3,1,3,0,0,0,0,0,0,0,0,1,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,3,3,4,1,0,0,0,0,0,0,0,0,1,1,2,5,3,3,0,0,0,0,0,0,1,0,0,1,2,4,8,5,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,0,0,0,0,0,0,0
4806,B2,S620920,2,32,164,50,B ,2.06,0.62,1,2,48,0,0,0.19,6,5,0.19,3.8,9,0,0.23,3.8,9,0,0.2,3.4,7,0,0.14,2.7,10,0,0.19,2.9,8,0,0.19,4.4,B2,B1,B2,44,36,2020,2,20191101,20200430,114,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0
4807,B2,S630421,1,32,164,57,O ,2.84,0.66,2,1,45,0,0,0.17,5,0,0.17,4.3,8,0,0.23,3.9,7,0,0.17,4.3,8,3.75,0.16,4,10,0,0.16,3.2,8,0,0.15,3.4,B2,B1,B2,39,39,2020,2,20191101,20200430,114,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,4,3,1,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0
4808,A1,S630903,1,31,169,48,B ,6.94,5.25,35,26,116,5,1,0.17,23,9.57,0.16,2.6,17,6.47,0.17,3.6,17,4.71,0.16,2.8,17,4.71,0.16,3.3,18,3.89,0.17,3.4,23,2.17,0.18,4.2,A1,A1,A1,60,61,2020,2,20191101,20200430,114,19,3,0,0,0,0,1,0,0,0,0,0,0,0,3,8,4,0,1,1,0,0,0,0,0,0,0,0,5,3,6,3,0,0,0,0,0,0,0,0,0,0,3,5,2,1,4,1,0,0,0,0,0,0,0,1,2,5,5,2,3,0,0,0,0,0,0,0,1,0,3,2,4,5,5,4,0,0,0,0,0,0,0,0
4809,B1,H010119,1,31,168,52,A ,4.93,3.02,17,16,109,0,0,0.17,22,7.27,0.16,3.3,17,4.12,0.19,3.6,18,2.78,0.16,3.1,17,1.76,0.19,3.3,21,0.95,0.18,4,14,0,0.18,4.6,A2,B1,B1,51,48,2020,2,20191101,20200430,114,13,3,2,0,3,1,0,0,0,0,0,0,0,0,1,6,3,3,2,2,0,0,0,0,0,0,0,0,1,4,6,2,2,3,0,0,0,0,0,0,0,0,2,1,2,4,5,2,0,0,0,0,0,0,1,0,0,2,4,3,8,4,0,0,0,0,0,0,0,0,0,0,0,1,7,6,0,0,0,0,0,0,0,0
4811,B1,H010513,1,31,170,50,A ,5.06,2.75,20,15,127,0,0,0.17,18,5,0.18,3.4,25,4,0.17,3.5,22,2.73,0.16,2.5,23,1.74,0.18,3.2,24,2.08,0.16,3.3,15,0.67,0.18,3.3,B1,B1,B1,50,49,2020,2,20191101,20200430,114,9,0,0,6,2,1,0,0,0,0,0,0,0,0,4,6,6,6,2,1,0,0,0,0,0,0,0,0,2,4,8,7,1,0,0,0,0,0,0,0,0,0,1,3,4,3,6,6,0,0,0,0,0,0,0,0,4,1,4,7,4,3,0,0,0,0,0,0,1,0,0,1,1,3,6,4,0,0,0,0,0,0,0,0
4812,A1,H011119,1,30,165,52,O ,6.38,4.74,47,26,154,6,0,0.13,35,9.43,0.14,2.3,25,6.4,0.12,2.3,26,3.85,0.13,2.8,22,3.64,0.13,2,26,1.54,0.14,2.9,20,1,0.14,3.2,A1,A1,A1,58,55,2020,2,20191101,20200430,114,29,4,1,0,1,0,0,0,0,0,0,0,0,0,7,9,5,1,0,3,0,0,0,0,0,0,0,0,6,4,4,6,4,2,0,0,0,0,0,0,0,0,5,3,4,6,1,3,0,0,0,0,0,0,0,0,0,4,3,7,6,6,0,0,0,0,0,0,0,0,0,2,3,6,5,3,0,0,0,0,0,0,1,0
4813,B1,H011226,1,30,168,52,A ,4.11,2.22,6,10,72,0,0,0.19,12,4.17,0.2,3.3,13,3.85,0.2,4.4,10,2,0.17,3.2,14,1.43,0.17,2.8,11,1.82,0.17,2.6,12,0,0.25,4.8,B2,B2,B1,47,44,2020,2,20191101,20200430,114,4,1,3,2,0,1,0,0,0,0,0,0,1,0,1,4,3,2,1,2,0,0,0,0,0,0,0,0,0,2,1,3,3,1,0,0,0,0,0,0,0,0,1,1,3,2,2,4,1,0,0,0,0,0,0,0,0,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,3,8,0,0,0,0,0,0,0,0
4814,B1,H020316,1,30,172,56,AB,3.13,1.45,3,5,55,0,0,0.14,7,4.29,0.16,2.7,9,1.11,0.15,3.3,10,1,0.15,3.2,9,1.11,0.13,2.8,13,0.77,0.13,2.5,7,1.43,0.14,3.6,B2,B1,B2,41,41,2020,2,20191101,20200430,114,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,1,0,0,2,2,5,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0,0,0,0,1,0,1,3,1,7,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0
